日期	Wind代码	证券名称	权重
2017-03-28	601211	国泰君安	0.402000 
2017-03-28	601216	君正集团	0.059000 
2017-03-28	601218	吉鑫科技	0.018000 
2017-03-28	601222	林洋能源	0.024000 
2017-03-28	601225	陕西煤业	0.051000 
2017-03-28	601226	华电重工	0.017000 
2017-03-28	601231	环旭电子	0.031000 
2017-03-28	601233	桐昆股份	0.027000 
2017-03-28	601238	广汽集团	0.040000 
2017-03-28	601258	庞大集团	0.062000 
2017-03-28	601288	农业银行	0.571000 
2017-03-28	601311	骆驼股份	0.032000 
2017-03-28	601313	江南嘉捷	0.011000 
2017-03-28	601318	中国平安	1.803000 
2017-03-28	601328	交通银行	0.786000 
2017-03-28	601333	广深铁路	0.083000 
2017-03-28	601336	新华保险	0.170000 
2017-03-28	601339	百隆东方	0.013000 
2017-03-28	601368	绿城水务	0.012000 
2017-03-28	601369	陕鼓动力	0.022000 
2017-03-28	601377	兴业证券	0.171000 
2017-03-28	601388	怡球资源	0.028000 
2017-03-28	601390	中国中铁	0.310000 
2017-03-28	601398	工商银行	0.465000 
2017-03-28	601515	东风股份	0.019000 
2017-03-28	601518	吉林高速	0.010000 
2017-03-28	601519	大智慧	0.025000 
2017-03-28	601555	东吴证券	0.126000 
2017-03-28	601558	华锐风电	0.025000 
2017-03-28	601566	九牧王	0.013000 
2017-03-28	601567	三星医疗	0.023000 
2017-03-28	601579	会稽山	0.010000 
2017-03-28	601588	北辰实业	0.035000 
2017-03-28	601599	鹿港文化	0.023000 
2017-03-28	601600	中国铝业	0.149000 
2017-03-28	601601	中国太保	0.395000 
2017-03-28	601607	上海医药	0.115000 
2017-03-28	601608	中信重工	0.034000 
2017-03-28	601611	中国核建	0.043000 
2017-03-28	601616	广电电气	0.019000 
2017-03-28	601618	中国中冶	0.125000 
2017-03-28	601628	中国人寿	0.196000 
2017-03-28	601633	长城汽车	0.072000 
2017-03-28	601636	旗滨集团	0.027000 
2017-03-28	601666	平煤股份	0.031000 
2017-03-28	601668	中国建筑	0.610000 
2017-03-28	601669	中国电建	0.144000 
2017-03-28	601677	明泰铝业	0.014000 
2017-03-28	601678	滨化股份	0.028000 
2017-03-28	601688	华泰证券	0.272000 
2017-03-28	601689	拓普集团	0.028000 
2017-03-28	601699	潞安环能	0.050000 
2017-03-28	601700	风范股份	0.022000 
2017-03-28	601717	郑煤机	0.035000 
2017-03-28	601718	际华集团	0.065000 
2017-03-28	601727	上海电气	0.121000 
2017-03-28	601766	中国中车	0.461000 
2017-03-28	601777	力帆股份	0.027000 
2017-03-28	601788	光大证券	0.143000 
2017-03-28	601789	宁波建工	0.019000 
2017-03-28	601798	蓝科高新	0.010000 
2017-03-28	601799	星宇股份	0.014000 
2017-03-28	601800	中国交建	0.126000 
2017-03-28	601801	皖新传媒	0.035000 
2017-03-28	601808	中海油服	0.037000 
2017-03-28	601818	光大银行	0.303000 
2017-03-28	601857	中国石油	0.184000 
2017-03-28	601866	中远海发	0.061000 
2017-03-28	601872	招商轮船	0.052000 
2017-03-28	601877	正泰电器	0.039000 
2017-03-28	601880	大连港	0.042000 
2017-03-28	601886	江河集团	0.022000 
2017-03-28	601888	中国国旅	0.110000 
2017-03-28	601890	亚星锚链	0.025000 
2017-03-28	601898	中煤能源	0.051000 
2017-03-28	601899	紫金矿业	0.181000 
2017-03-28	601900	南方传媒	0.018000 
2017-03-28	601901	方正证券	0.160000 
2017-03-28	601908	京运通	0.018000 
2017-03-28	601919	中远海控	0.107000 
2017-03-28	601928	凤凰传媒	0.037000 
2017-03-28	601929	吉视传媒	0.043000 
2017-03-28	601933	永辉超市	0.096000 
2017-03-28	601939	建设银行	0.183000 
2017-03-28	601958	金钼股份	0.037000 
2017-03-28	601965	中国汽研	0.019000 
2017-03-28	601966	玲珑轮胎	0.030000 
2017-03-28	601968	宝钢包装	0.015000 
2017-03-28	601969	海南矿业	0.013000 
2017-03-28	601985	中国核电	0.156000 
2017-03-28	601988	中国银行	0.356000 
2017-03-28	601989	中国重工	0.324000 
2017-03-28	601991	大唐发电	0.062000 
2017-03-28	601992	金隅股份	0.055000 
2017-03-28	601996	丰林集团	0.015000 
2017-03-28	601998	中信银行	0.097000 
2017-03-28	601999	出版传媒	0.012000 
2017-03-28	603000	人民网	0.043000 
2017-03-28	603001	奥康国际	0.016000 
2017-03-28	603002	宏昌电子	0.011000 
2017-03-28	603003	龙宇燃油	0.007000 
2017-03-28	603005	晶方科技	0.015000 
2017-03-28	603006	联明股份	0.012000 
2017-03-28	603008	喜临门	0.020000 
2017-03-28	603009	北特科技	0.011000 
2017-03-28	603010	万盛股份	0.019000 
2017-03-28	603011	合锻智能	0.009000 
2017-03-28	603012	创力集团	0.015000 
2017-03-28	603015	弘讯科技	0.009000 
2017-03-28	603016	新宏泰	0.008000 
2017-03-28	603017	中衡设计	0.011000 
2017-03-28	603018	中设集团	0.020000 
2017-03-28	603019	中科曙光	0.037000 
2017-03-28	603020	爱普股份	0.014000 
2017-03-28	603021	山东华鹏	0.010000 
2017-03-28	603022	新通联	0.011000 
2017-03-28	603023	威帝股份	0.007000 
2017-03-28	603025	大豪科技	0.008000 
2017-03-28	603026	石大胜华	0.024000 
2017-03-28	603027	千禾味业	0.008000 
2017-03-28	603028	赛福天	0.007000 
2017-03-28	603029	天鹅股份	0.006000 
2017-03-28	603030	全筑股份	0.010000 
2017-03-28	603066	音飞储存	0.013000 
2017-03-28	603069	海汽集团	0.007000 
2017-03-28	603077	和邦生物	0.028000 
2017-03-28	603085	天成自控	0.007000 
2017-03-28	603088	宁波精达	0.006000 
2017-03-28	603099	长白山	0.007000 
2017-03-28	603100	川仪股份	0.014000 
2017-03-28	603101	汇嘉时代	0.008000 
2017-03-28	603108	润达医疗	0.019000 
2017-03-28	603111	康尼机电	0.030000 
2017-03-28	603116	红蜻蜓	0.012000 
2017-03-28	603117	万林股份	0.020000 
2017-03-28	603118	共进股份	0.024000 
2017-03-28	603123	翠微股份	0.010000 
2017-03-28	603126	中材节能	0.016000 
2017-03-28	603128	华贸物流	0.019000 
2017-03-28	603131	上海沪工	0.007000 
2017-03-28	603158	腾龙股份	0.008000 
2017-03-28	603166	福达股份	0.005000 
2017-03-28	603167	渤海轮渡	0.017000 
2017-03-28	603168	莎普爱思	0.013000 
2017-03-28	603169	兰石重装	0.019000 
2017-03-28	603188	亚邦股份	0.029000 
2017-03-28	603198	迎驾贡酒	0.024000 
2017-03-28	603199	九华旅游	0.008000 
2017-03-28	603222	济民制药	0.009000 
2017-03-28	603223	恒通股份	0.007000 
2017-03-28	603227	雪峰科技	0.016000 
2017-03-28	603268	松发股份	0.010000 
2017-03-28	603288	海天味业	0.038000 
2017-03-28	603299	井神股份	0.007000 
2017-03-28	603300	华铁科技	0.023000 
2017-03-28	603306	华懋科技	0.013000 
2017-03-28	603308	应流股份	0.023000 
2017-03-28	603309	维力医疗	0.009000 
2017-03-28	603311	金海环境	0.013000 
2017-03-28	603315	福鞍股份	0.008000 
2017-03-28	603318	派思股份	0.007000 
2017-03-28	603322	超讯通信	0.010000 
2017-03-28	603328	依顿电子	0.014000 
2017-03-28	603333	明星电缆	0.011000 
2017-03-28	603338	浙江鼎力	0.011000 
2017-03-28	603339	四方冷链	0.009000 
2017-03-28	603355	莱克电气	0.017000 
2017-03-28	603366	日出东方	0.014000 
2017-03-28	603368	柳州医药	0.020000 
2017-03-28	603369	今世缘	0.024000 
2017-03-28	603377	东方时尚	0.008000 
2017-03-28	603398	邦宝益智	0.010000 
2017-03-28	603399	新华龙	0.015000 
2017-03-28	603456	九洲药业	0.012000 
2017-03-28	603508	思维列控	0.014000 
2017-03-28	603518	维格娜丝	0.006000 
2017-03-28	603519	立霸股份	0.009000 
2017-03-28	603520	司太立	0.008000 
2017-03-28	603528	多伦科技	0.018000 
2017-03-28	603555	贵人鸟	0.018000 
2017-03-28	603558	健盛集团	0.016000 
2017-03-28	603566	普莱柯	0.020000 
2017-03-28	603567	珍宝岛	0.016000 
2017-03-28	603568	伟明环保	0.016000 
2017-03-28	603588	高能环境	0.027000 
2017-03-28	603589	口子窖	0.049000 
2017-03-28	603598	引力传媒	0.010000 
2017-03-28	603599	广信股份	0.009000 
2017-03-28	603600	永艺股份	0.007000 
2017-03-28	603601	再升科技	0.013000 
2017-03-28	603606	东方电缆	0.011000 
2017-03-28	603608	天创时尚	0.008000 
2017-03-28	603609	禾丰牧业	0.016000 
2017-03-28	603611	诺力股份	0.011000 
2017-03-28	603616	韩建河山	0.011000 
2017-03-28	603618	杭电股份	0.016000 
2017-03-28	603636	南威软件	0.018000 
2017-03-28	603669	灵康药业	0.011000 
2017-03-28	603678	火炬电子	0.026000 
2017-03-28	603686	龙马环卫	0.016000 
2017-03-28	603688	石英股份	0.009000 
2017-03-28	603696	安记食品	0.006000 
2017-03-28	603698	航天工程	0.017000 
2017-03-28	603699	纽威股份	0.017000 
2017-03-28	603701	德宏股份	0.006000 
2017-03-28	603703	盛洋科技	0.019000 
2017-03-28	603718	海利生物	0.020000 
2017-03-28	603726	朗迪集团	0.006000 
2017-03-28	603729	龙韵股份	0.013000 
2017-03-28	603737	三棵树	0.009000 
2017-03-28	603766	隆鑫通用	0.042000 
2017-03-28	603778	乾景园林	0.006000 
2017-03-28	603779	威龙股份	0.009000 
2017-03-28	603788	宁波高发	0.010000 
2017-03-28	603789	星光农机	0.010000 
2017-03-28	603798	康普顿	0.007000 
2017-03-28	603799	华友钴业	0.080000 
2017-03-28	603800	道森股份	0.011000 
2017-03-28	603806	福斯特	0.018000 
2017-03-28	603808	歌力思	0.013000 
2017-03-28	603818	曲美家居	0.011000 
2017-03-28	603822	嘉澳环保	0.005000 
2017-03-28	603828	柯利达	0.009000 
2017-03-28	603838	四通股份	0.011000 
2017-03-28	603861	白云电器	0.007000 
2017-03-28	603866	桃李面包	0.009000 
2017-03-28	603868	飞科电器	0.010000 
2017-03-28	603869	北部湾旅	0.014000 
2017-03-28	603883	老百姓	0.022000 
2017-03-28	603885	吉祥航空	0.029000 
2017-03-28	603889	新澳股份	0.010000 
2017-03-28	603898	好莱客	0.014000 
2017-03-28	603899	晨光文具	0.023000 
2017-03-28	603901	永创智能	0.011000 
2017-03-28	603909	合诚股份	0.006000 
2017-03-28	603918	金桥信息	0.016000 
2017-03-28	603919	金徽酒	0.011000 
2017-03-28	603936	博敏电子	0.007000 
2017-03-28	603939	益丰药房	0.015000 
2017-03-28	603958	哈森股份	0.008000 
2017-03-28	603959	百利科技	0.008000 
2017-03-28	603968	醋化股份	0.011000 
2017-03-28	603969	银龙股份	0.011000 
2017-03-28	603979	金诚信	0.016000 
2017-03-28	603988	中电电机	0.008000 
2017-03-28	603989	艾华集团	0.014000 
2017-03-28	603993	洛阳钼业	0.094000 
2017-03-28	603996	中新科技	0.009000 
2017-03-28	603997	继峰股份	0.012000 
2017-03-28	603998	方盛制药	0.014000 
2017-03-28	603999	读者传媒	0.012000 
