时间,前流通盘,后流通盘,前总股本,后总股本
2011/7/11,187337370.4,217400443.6,326791367.2,348861828.5
2011/7/8,187208031.6,217361174.2,326710152.1,348816001.6
2011/7/7,187154959.7,217263810.2,326578162.9,348722754.6
2011/7/6,187052771.5,217035269.2,326437075.4,348363410.1
2011/7/5,186931425.6,216630052.4,326282142,347973431.6
2011/7/4,186809421.5,215847102.2,326208465.7,347916393.6
2011/7/1,186169650.5,215152598.5,326126115.7,347104548.5
2011/6/30,185866949.8,214871162.5,325838389.8,346876434.4
2011/6/29,184851752,214831502.3,324969463.8,346567885.3
2011/6/28,184550036.5,214393143.5,324702552.6,346455453.7
2011/6/27,184488382.6,214350809.4,324648521.4,346378191.4
2011/6/24,184365682.9,214199008.7,324549455.4,346350391.4
2011/6/23,183801046.3,213801625.4,322866714,345836471.9
2011/6/22,182490067.3,213290790.8,322250084,345651111.4
2011/6/21,182203223.9,212721180.5,321950469.9,344904192.3
2011/6/20,181011971,212620431.8,321952736.6,344671449
2011/6/17,180729375.7,211939407.1,321368046,344355638.8
2011/6/16,180152656.1,211312265.1,321194468.1,344260156.2
2011/6/15,179218233.3,209888512.9,320612439.9,343835488.1
2011/6/14,179109202.9,209815436.4,320547888.1,343693001.1
2011/6/13,179100447.6,209713201.5,320527680.5,343643976.3
2011/6/10,175954550.5,209224047.7,320106238.7,343210508.8
2011/6/9,175800494.9,208787760.8,319894701.8,343048203.5
2011/6/8,174842679.9,208660685.7,319356579.3,342665524.5
2011/6/7,174763771.6,208569737.3,319311439.5,342389851.2
2011/6/3,174297017.4,208188140.4,319268229,342126032.7
2011/6/2,174042753.5,205713239.9,318845253.4,341407234.2
2011/6/1,173943827.2,205551258.4,318771070.1,341043174.4
2011/5/31,158141382.8,205486316.6,318731060.1,340857699.2
2011/5/30,158021054.9,205317764.2,318674736.9,340657484.6
2011/5/27,157855423.6,205196750.4,318613869.4,340426114.1
2011/5/26,157772174.2,204976408.9,318527437.8,339899200.3
2011/5/25,157579020.3,204800973.8,318472809.8,339605498.8
2011/5/24,157346039.4,204397731.9,318353552.8,339165060.3
2011/5/23,157294139.3,204342875.4,318323710.7,339036118.6
2011/5/20,157102819.4,204073390.9,318189460.1,338740002.6
2011/5/19,156929980.6,203563371.4,318169470.8,338331323.4
2011/5/18,156643818.3,203276630.4,318114043.6,338076335.1
2011/5/17,156499037.7,203069331,317805285.3,337870195.3
2011/5/16,156303961.9,202817106.9,317787319.9,337620579
2011/5/13,156105838.2,202536646.6,317632081.3,337373704.6
2011/5/12,156049872.5,202409173.6,317617912.5,337127818.2
2011/5/11,155905379,202318143.1,317587427.1,337038403.3
2011/5/10,155713941.8,202134659.4,317565318.7,336670467.9
2011/5/9,155660273.3,202040805.2,317497887.8,336534289.7
2011/5/6,155645729.9,201996732.4,317479099.9,336455214.4
2011/5/5,155419281.2,201334212.2,317272890,335708603.1
2011/5/4,155405936.7,201206082.2,317257302,335655579.4
2011/5/3,155309884.4,201098682,317184042.2,335628327.2
2011/4/29,155278187.7,201074528.6,317126458.2,335576997.2
2011/4/28,155092146.5,200974380,317115401.5,335294689.6
2011/4/27,155031613.4,200802101.1,316908865.3,335029016.1
2011/4/26,154926175,200736020.4,316832503.8,334937187.5
2011/4/25,154846631.9,200473047,316713600.1,334785030.7
2011/4/22,154820450.5,200410976.8,316684650.7,334728435.9
2011/4/21,154456423.6,200006100.5,315966757.1,334154685.5
2011/4/20,154436056.6,199918399.2,315956811.4,333998592.1
2011/4/19,154412270.1,199845315.5,315938424.4,333914672.7
2011/4/18,154379565.4,199201500.8,315843051.6,333841146.4
2011/4/15,154295826.5,199092434.2,315791917.6,333698561.3
2011/4/14,154253254,198990126.8,315778276.7,333490961.5
2011/4/13,154137821,198876664.4,315666553.2,333179558.2
2011/4/12,154107707.9,198848665.5,315635570.1,333118143
2011/4/11,154093437,198821008.4,315590588.5,333045364
2011/4/8,154039460.9,198710151,315421230.6,332839705.2
2011/4/7,153998450.2,198639904.9,315397695.3,332740405.9
2011/4/6,153907530.9,198569177.8,314965712.3,332646431.9
2011/4/1,153906484.4,198556879.1,314962335.7,332621737.5
2011/3/31,153834127.4,198508943.4,314962335.7,332601552.8
2011/3/30,153806707.1,198469383.4,314492329.4,332570120.4
2011/3/29,153774602.4,198237992.3,314416949.1,332473266.4
2011/3/28,153743190.4,198204840.2,314391774.1,332405519.7
2011/3/25,153617493.3,198139221.1,314390272,332361667.2
2011/3/24,153586937.2,198047749,314378537.9,332252064.3
2011/3/23,153567655.3,198036952,314318987.9,332243814.4
2011/3/22,153559386,198026656.7,314312510.4,332224508.4
2011/3/21,153553859,198016676.7,314295610.4,332181668.4
2011/3/18,153553262.7,197988476.4,314295610.4,332161668.4
2011/3/17,153551817.3,197968251.9,314295610.4,332120635.7
2011/3/16,153520985.1,197949108.4,314259872.4,332093032.2
2011/3/15,153508505.4,197905091.8,314227478.9,331951394.2
2011/3/14,153493783.4,197897645.8,314125420.9,331935394.2
2011/3/11,153460023.4,197791223.4,314074472.2,331933226.7
2011/3/10,153459481.6,197785623.4,314074472.2,331819371.3
2011/3/9,153446343.4,197743276.4,314008603.8,331766150.3
2011/3/8,153427865.7,197715236.7,313976885.8,331705908.2
2011/3/7,153427855.6,197701931.9,313944877.8,331663230.2
2011/3/4,153359437,197563417.2,313434336,331657232.6
2011/3/3,153312566.8,197472068.3,313432100.5,331620777.1
2011/3/2,153301072.2,197446326.5,313384000.7,331550590
2011/3/1,153288326.1,197415402.9,313308440.8,331429164.5
2011/2/28,153272434.7,197350026,313308440.8,330966362.4
2011/2/25,153227830.9,197181876.7,313202766.3,330966362.4
2011/2/24,153214922.6,197161197,313136040.3,330912129
2011/2/23,153208807.7,197138344.7,313127740.3,330823247.4
2011/2/22,153198207.7,197132944.7,313086240.3,330823247.4
2011/2/21,153198207.7,197114084.7,313063540.3,330713177.4
2011/2/18,153138238.6,196973809.3,312984076.9,330713177.4
2011/2/17,153128696.1,196933846.8,312882812.9,330665577.4
2011/2/16,153123448.1,196932534.8,312856652.9,330665577.4
2011/2/15,153093466.4,196894302.2,312844448.8,330660587.4
2011/2/14,153015656.2,196850796,312501992.9,330364375.4
2011/2/11,153004198.8,196765920,312461848.9,330354375.4
2011/2/10,152987033.1,196711724,312439873.9,330326867.4
2011/2/9,152886173.1,196680661.6,312425525.1,330326867.4
2011/2/1,152843627.3,196662020.5,312070437.6,330302587.4
2011/1/31,152830731.7,196621435.3,311994092.2,330184029
2011/1/28,152822344.2,196547307.2,311976731.3,330184029
2011/1/27,152674015.5,196444850.4,311690230.3,330043237
2011/1/26,152674015.5,196440450.4,311690230.3,330021737
2011/1/25,152663805.8,196399189.9,311620701.3,330014013.4
2011/1/24,152642959.8,196358686.7,311592782.9,329941417.4
2011/1/21,152587592.6,196301338.9,311518165,329941417.4
2011/1/20,152567732,196277794.2,311415492.6,329941417.4
2011/1/19,152562066.7,196253122.3,311390792.2,329941417.4
2011/1/18,152376432,196240773.3,311378792.2,329901075.5
2011/1/17,152373322.4,196175569.3,311287385.3,329816215.6
2011/1/14,152344108.4,196171629.3,311234585.3,329801521
2011/1/13,152338252.4,196171629.3,311234585.3,329773264.2
2011/1/12,152223686.8,196147895.3,310766245,329574744.2
2011/1/11,152204173.4,196060984,310671148.2,329574744.2
2011/1/10,152194449.4,196047431.2,310604086.2,329544664.2
2011/1/7,152191536.8,196038527.2,310564034.2,329482939.1
2011/1/6,152186732.1,195966779.8,310535634.2,329045712
2011/1/5,152139286.4,195944113.4,310512233.7,329034751
2011/1/4,152080509.4,195910820.7,310512233.7,329034751
2010/12/31,152080598.1,195877626.1,310481300.3,329029763.4
2010/12/30,151141793.2,195873609.1,309049275.9,328724629.8
2010/12/29,151123634.5,195873608.8,309049275.9,328705046.5
2010/12/28,151071339.1,195551856.4,308837853.6,328367856.2
2010/12/27,149748183.1,195400620.2,307320271.6,327877066.5
2010/12/24,149568499.6,195119189.8,307121879.3,327875925.5
2010/12/23,149541748,195078906.6,307092990.9,327805622.8
2010/12/22,149257593.5,195024718.6,306710188,327540423.6
2010/12/21,149256843.5,195018878,306631307,327527023.6
2010/12/20,149234742.8,194993884,306532679,327489049.1
2010/12/17,149232691.7,194986960.5,306523562,327489006.1
2010/12/16,149199059.7,194972695.5,306469765.3,327449891.5
2010/12/15,149136958.2,194968859.9,306465040.3,325872836.2
2010/12/14,149140436.8,194819657,306405415,325770778.2
2010/12/13,147369661.8,194816824.9,306364107.6,325010578.2
2010/12/10,146990349.6,194810979.8,306359307.6,324712068.2
2010/12/9,146783397,194780214.6,306120443.6,324592178.2
2010/12/8,146776469.1,194743353.6,306111887,324553398.2
2010/12/7,146734050.9,194728451.8,305981190.4,324545321
2010/12/6,146733981.3,194651147.2,305977590.4,324486641
2010/12/3,146735867.1,194572503,305977590.4,323960736.6
2010/12/2,146718157.6,194515014.3,305920022.1,323922756.2
2010/12/1,146708916.5,194510488.8,305875062.1,323912037.5
2010/11/30,146624588.8,194489598,305818511.4,323906130.8
2010/11/29,146608032.8,193344915,304681873.4,323906130.8
2010/11/26,146551485,193317265.6,304552883.7,323895718.1
2010/11/25,146551485,193317265.6,304552883.7,323895718.1
2010/11/24,146541137.9,193288104.8,304522723.7,323760397.6
2010/11/23,146438546.3,193210914,304445555.1,323669822.3
2010/11/22,146427678.6,193202514,304445555.1,323616114.7
2010/11/19,146428914.7,193195138.6,304418365.1,323616114.7
2010/11/18,146428683.5,193126321.3,304358965.1,323616114.7
2010/11/17,146168483.5,191187401.3,298391665.9,323568774.7
2010/11/16,146165603.5,191143768,298355581.9,323542614.7
2010/11/15,146052745.3,191138538.1,297914862.9,323520293.7
2010/11/12,146052380.6,191105726,297914677.1,323279740.1
2010/11/11,145416714.8,191090849.6,297869809.7,323201834.1
2010/11/10,145416714.8,191090849.6,297869809.7,323201834.1
2010/11/9,145405841.4,191078097,297831909.7,323193153.7
2010/11/8,145351461.7,191046500.4,297764230.2,323112653.7
2010/11/5,145209619.3,190638081.6,297636553.1,323112653.7
2010/11/4,145187950.4,190528117.9,297608396.3,323083822.6
2010/11/3,145181259.6,190519343.1,297608396.3,323083822.6
2010/11/2,145171372.6,190514230.7,297576258.3,323080530.4
2010/11/1,145172480.4,190361062.7,297568795.8,322828719.4
2010/10/29,145125008.8,190256297.5,297263470.6,322793189.4
2010/10/28,144749672.2,190214778.4,297258670.6,322634444.9
2010/10/27,144645742.6,190175861.7,297137027.5,322453927.9
2010/10/26,144645742.6,190175861.7,297137027.5,322453927.9
2010/10/25,144645742.6,190168572.1,297137027.5,322417579.9
2010/10/22,144495973.8,190142636.6,297137027.5,322366481.8
2010/10/21,144415133.5,189879428.9,297056632.1,322041313.8
2010/10/20,144380584.2,189843954.6,296996601.4,321928356.4
2010/10/19,144353059.8,189840289.5,296947733.5,321928416.2
2010/10/18,144347302.8,189815229,296947733.5,321905466.2
2010/10/15,144321371.9,189811351,296909322.5,321904736.2
2010/10/14,144315757.7,189283642.5,296565541.2,321794687.4
2010/10/13,144165024.3,189231436.4,296526012.2,321440183.4
2010/10/12,144131721.6,189186278.8,296498718.8,321169606.1
2010/10/11,144131026.8,189177300.3,296498718.8,321166743.1
2010/10/8,144131027.5,189133602.9,296489179.1,321099845.3
2010/9/30,143950191.9,189035076.6,296456950.4,321044974.7
2010/9/29,143939351.3,189025331.2,296441639.7,321029480.6
2010/9/28,143644653.8,188857912.3,296112161.7,320926026.7
2010/9/27,143645003.6,188722362.7,296112161.7,319561266.9
2010/9/21,143552043.3,188581194.8,295895613.9,319561266.9
2010/9/20,143394311.3,188483414.5,295829917.7,319479856.9
2010/9/17,143358132.3,188458586.2,295754407.4,319428726.7
2010/9/16,143330156.7,188440824.5,295714167.4,319317030.9
2010/9/15,143300633.9,188341758.8,295631367.2,319241525.9
2010/9/14,143249593.6,188386915,295577772.4,319188425.4
2010/9/13,143183654.9,188291854.9,295544028.7,319173240.7
2010/9/10,143183205.1,187986586,295198068.7,318610640.7
2010/9/9,143168165.1,187975626,295086314.4,318574760.7
2010/9/8,143167362.4,187973103.2,295086171.7,318571392.7
2010/9/7,143153751.6,187951379.8,294999396.8,318453272
2010/9/6,143169259.2,187931402.8,294999396.8,318453272
2010/9/3,143083546.9,187876435.3,294988416.4,318453272
2010/9/2,143007074.4,187859270.5,294873227.4,318407813.2
2010/9/1,142993540.8,187850029.5,294873227.4,318362853.2
2010/8/31,142976442.7,187837925.3,294766817.4,318362853.2
2010/8/30,142875024.6,187843195.3,294766817.4,318306302.5
2010/8/27,142849370.2,187770279.1,294680659.4,318237138.8
2010/8/26,142814697.1,187751903,294680659.4,318145741.1
2010/8/25,142671805.2,187738178.1,294644325.3,318131751.4
2010/8/24,142663265.2,187711827.3,294615237.3,318095656.2
2010/8/23,142631519.8,187707952.4,294614362.5,318082781.4
2010/8/20,142605706.4,187698233.7,294572936.3,318071351.4
2010/8/19,142598906.4,187361021.7,294466921.3,318044161.4
2010/8/18,142596247.7,187365581.1,294466921.3,318044161.4
2010/8/17,142566216.2,187101480.9,294466921.3,313844608
2010/8/16,142386358.3,187024627.6,294247935.3,313840748
2010/8/13,142347315.6,186911312.2,294215004.4,313413547.9
2010/8/12,142347315.6,186911312.1,291292604.4,313080047.9
2010/8/11,142342466.2,186889790.5,291286908.6,313043408.5
2010/8/10,142174254.2,186731986.1,291045186.1,313043408.5
2010/8/9,142160670.6,186692993.7,291034152.6,313005508.5
2010/8/6,142146150.5,186668105.1,291034152.6,312981548.7
2010/8/5,142121668.8,186643902.6,291034152.6,312949709.5
2010/8/4,141071740.8,186609977.8,288757665.6,310027309.5
2010/8/3,141062929.7,186607151,288746465.6,310027309.5
2010/8/2,141029045.9,186534173.8,288678865.6,309875945.4
2010/7/30,141017361.4,186525979,288654043.6,309875945.4
2010/7/29,141013790.5,186525079,288654043.6,309836416.4
2010/7/28,140990093.1,186524158.3,288643077.9,309828309.4
2010/7/27,140944515.9,186461033.5,288511386,309767154.4
2010/7/26,140907960,186336206.5,288500271.2,309703273.6
2010/7/23,140896519.2,186263303.2,288469701,309639794.6
2010/7/22,140868396,186250109.4,288455695.5,309639794.6
2010/7/21,138404676.2,185664778.1,288441890.5,309023752.3
2010/7/20,138382378.6,185637278.4,288402484.8,309015723.3
2010/7/19,138264888.6,184814293,288225693.8,308376926.5
2010/7/16,137802123.6,184657030.4,287767830.8,308022011.6
2010/7/15,137622462.4,183392900.9,287722189.5,307874294.8
2010/7/14,137605468.9,181885431.9,260692962.4,278043573.1
2010/7/13,137086924.1,181820333.4,260534589.4,278030761.5
2010/7/12,136727842.7,181492316.4,260394617.5,277801112.2
2010/7/9,136572079.1,181388525.8,260237639.9,277606153.8
2010/7/8,136529047.7,181283276,260229948.8,277599676.2
2010/7/7,136510549,181223328.2,260134879.8,277492381.5
2010/7/6,136492237.9,181199759,260074567.3,277492381.5
2010/7/5,136352938.1,181104656.8,260000117.3,277379019
2010/7/2,136276092.2,180430420.6,259660309.2,276996063.4
2010/7/1,134844882.8,179846057.5,259565333,276605596.9
2010/6/30,134803711.4,179541232.8,259511663,276158286.9
2010/6/29,133919284.6,178981354.1,258620779.1,276025463
2010/6/28,133835735.2,178825959.1,258585195.2,275948482.2
2010/6/25,133767417.5,178725944.8,258516602.4,275925782.7
2010/6/24,133700861,178578093.2,258516602.4,275797430.1
2010/6/23,131716557.3,178051779.2,258457887.7,275401460.3
2010/6/22,130671264.3,177613967.8,258429543.7,274949594
2010/6/21,130532348.9,177538814.1,258380009.9,274890825.4
2010/6/18,130103134.8,177256639.3,258376509.9,274561593.7
2010/6/17,129744202.3,176593931.4,258242886.3,274060737.9
2010/6/11,129617935.3,176470153.3,258127678.8,273951232.6
2010/6/10,129456825.9,176121475,258116621.6,273829134.4
2010/6/9,129301414,175177870.8,258021520.7,273160642.9
2010/6/8,129186773.2,175016190.3,257926125,273111600.8
2010/6/7,129066224.5,174776150,257838471.6,272731573.9
2010/6/4,128886843.7,174594255.9,257818705.7,272605231.9
2010/6/3,111478789.2,174490242.9,257807005.7,270735456.8
2010/6/2,111444317.5,174428188.8,257777472.5,270603963
2010/6/1,111421693.5,174395645.5,257777472.5,270496291.8
2010/5/31,111312374.6,174327582.6,257745179.8,270246824.7
2010/5/28,111212120.2,174277554.6,257734925.2,270194024.6
2010/5/27,111105503.4,174136880.1,257662300.8,269993104.1
2010/5/26,87412848.9,173923314.2,257589738.4,268746668.1
2010/5/25,87269556,173803885.7,257539589.4,268597042.6
2010/5/24,87221857.6,173677930.5,257480809.7,268486878.5
2010/5/21,87053783.6,173407298,257397650.8,268347504.9
2010/5/20,86452490,173357073.1,256848787.8,268293234.5
2010/5/19,86305684.6,173278733.7,256837039,268149923.5
2010/5/18,86079037.6,173223592.7,256806775.8,267890478.4
2010/5/17,86038266.6,173132226.5,256690799.9,267704547.8
2010/5/14,85840682.5,172886634.6,256574776.3,267464384.8
2010/5/13,85660935.1,172771820.5,256561865.2,267318593.6
2010/5/12,85582697,172650377.3,256551442.8,267158053.9
2010/5/11,85521532.2,172410595.4,256504350.3,267049599.8
2010/5/10,85505963.3,172365640.9,256450268,266988880
2010/5/7,85314406.1,172146617,256346882.5,266953724.3
2010/5/6,85139190.3,171994953.8,256114588.5,266777456.2
2010/5/5,85057133,171918375.6,255947813.9,266607662.6
2010/5/4,84985006.4,171786831.6,255852822.1,266479376.4
2010/4/30,84834064.5,171057456.9,255852822.1,265701904.9
2010/4/29,84779175,170921059.6,255816548.8,265568002.7
2010/4/28,84728926.1,170823313.1,255801265.4,265448513.2
2010/4/27,84618335.9,170698047.5,255789637.3,265263288.7
2010/4/26,84429504.4,170506244.2,255716090.8,264994024
2010/4/23,84310002.6,170260458.2,255599620.7,264833863.5
2010/4/22,84258601.1,170169968.7,255540925.4,264772363.4
2010/4/21,84221053.8,170164454.2,255540450.2,264754637.3
2010/4/20,84128296.1,170100597.3,255479074.7,264652734.5
2010/4/19,84091406,170061770.3,255457151.7,264591133.7
2010/4/16,84056944,169903260.2,255392646.8,264486777.5
2010/4/15,84004161.5,169665216,255319558.8,264138376.7
2010/4/14,83981416.8,169548189.6,255289762.8,264105735.7
2010/4/13,83920609.7,169515517.6,255289762.8,264069011.3
2010/4/12,83907939.9,169438934.4,255255972.8,264016351
2010/4/9,83571157.3,169082438.3,255036020.1,263842086.5
2010/4/8,83331031.7,168997265.4,254736650.4,263650529.9
2010/4/7,83315646.8,168988940.4,254736650.4,263650529.9
2010/4/6,83190587.6,168914769.3,254736650.4,263552739.8
2010/4/2,83164313.5,168850908.6,254686638.5,263465752.3
2010/4/1,83158334.8,168832319.4,254650079.4,263437952.3
2010/3/31,82935896,168666320.6,254650079.4,263258660.1
2010/3/30,82853608.3,168588183.8,254531175.7,263072283.6
2010/3/29,82833746.2,168538581.2,254513248.2,263056898.7
2010/3/26,82792405.9,168475486.9,253959122.5,262542326.8
2010/3/25,82779061.1,168427688.3,253926482.9,262509687.2
2010/3/24,82748035.9,168386973.4,253914162.9,262501687.2
2010/3/23,82740021.4,168361467.4,253914162.9,262476181.2
2010/3/22,82318973.9,168323680.3,253867362.8,262369980.7
2010/3/19,82302650.3,168295183.8,253867362.8,262341530.1
2010/3/18,82293443.7,168072176.5,253596351.8,261971394
2010/3/17,82267648.7,168053523.3,253537210.4,261925789.2
2010/3/16,82199176.2,168010880.8,253513485.9,261784209.7
2010/3/15,82068971.2,167893606.3,253481835.9,261727941.2
2010/3/12,82059492,167675544.9,253479015.9,261503865.9
2010/3/11,82049576.5,167634412.9,253442437,261460567
2010/3/10,82032521.4,167598752.8,253442437,261454109.6
